title,image,price,ordered,image_path,gender,material,product_type,sleeve_or_neck,color,size,style_category_x,seasonality_x,price_tier,fit,fabric_finish,pattern,details,primary_color,secondary_color,is_multicolor,image_path_cleaned,product_id,style_category_y,formality_level,color_brightness,pattern_complexity,seasonality_y,perceived_quality,trend_alignment,target_age_group,gender_presentation,visual_uniqueness,estimated_purchase_appeal
Men's Linen Resort Casual Button-Down Everyday Short Sleeve Shirt Green / 5XL,http://t3.gstatic.com/shopping?q=tbn:ANd9GcSCFhVEGv1pRBBqNIdK7XNzwZAzsIC0Kf__114UgKmRJD0j87mqzg0M0E3zAw,33.7,0,image_277,Men,Linen,Shirt,Short Sleeve,Green,5XL,Casual,Summer,Mid-range,Standard,,Solid,Button-Down,Green,,False,image\image_277,image_277,smart_casual_shirt,4.0,4.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Summer Solid Color Comfortable V-neck Short-sleeved T-shirt D-Gray / L,http://t1.gstatic.com/shopping?q=tbn:ANd9GcQiMr-r0J8Z48dOhApM3-ZkVbPp69eMVoDKj1mlZlvhCEomP0IOQRm7eM6m,19.88,1,image_278,Men,unknown,T-Shirt,V-Neck,Gray,L,Casual,All-Season,Budget,Standard,,Solid,V-Neck,Gray,,False,image\image_278,image_278,smart_casual_shirt,3.0,3.0,2.0,all_season,4.0,3.0,young_adult,masculine,2.0,4.0
Cotton Linen Style Stripe Shirts Blue / M,http://t2.gstatic.com/shopping?q=tbn:ANd9GcQHqdo9IE_xmKK0D2lR2VDB-qksGROSkLaofQ6RgMhsmiWhWB-74bmozpzTMg,30.41,0,image_279,unknown,Cotton,Shirt,unknown,Blue,M,Casual,All-Season,Mid-range,Standard,,Striped,,Blue,,False,image\image_279,image_279,smart_casual_shirt,3.0,4.0,2.0,spring_summer,4.0,3.0,young_adult,masculine,2.0,4.0
Muscle Fit Shirts (US Only) Navy Blue / M,http://t0.gstatic.com/shopping?q=tbn:ANd9GcQnhGq0053U8MTKdYVnRemjlBOXUpa9NIQS-oWA8cEcbE7Vu-K-3whSIiwW,34.1,0,image_280,unknown,unknown,Shirt,unknown,Navy Blue,M,Casual,All-Season,Mid-range,Muscle,,Solid,,Navy Blue,,False,image\image_280,image_280,casual_resort_shirt,3.0,3.0,1.0,all_season,4.0,4.0,young_adult,masculine,3.0,4.0
Leisure Textured Shirt Set Red / L,http://t2.gstatic.com/shopping?q=tbn:ANd9GcQ7Bb_SHETti130smKmouZgSxK18jWQmDEXHdKmlxArskVh6tfdb7_Zq9TNQQ,42.2,0,image_281,unknown,unknown,Shirt & Shorts Set,unknown,Red,L,Casual,All-Season,Mid-range,Standard,Textured,Solid,,Red,,False,image\image_281,image_281,casual_shirt,2.0,2.0,2.0,all_season,3.0,3.0,young_adult,masculine,3.0,3.0
Casual Loose Fit Pure Cotton Sports T-shirt/ Sports Shorts Shorts-White / XL,http://t3.gstatic.com/shopping?q=tbn:ANd9GcT3hDwAOuhKvcch9cOaeAi88-T6Jc3Aq2q2-75ZrUy8xYmf-sMPm8TdztLc,34.4,0,image_282,unknown,Cotton,T-Shirt & Shorts Set,unknown,White,XL,Casual,Summer,Mid-range,Loose,,Solid,,White,,False,image\image_282,image_282,casual_shirt,4.0,4.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Luxurious Touch Stretch Cotton T-Shirt White / XL,http://t0.gstatic.com/shopping?q=tbn:ANd9GcSG39j4zeaFfcPhJBdUso4wbuF7anuKeUIdORCcLk3xz14wsudS6OYZXr-yRoE,25.01,0,image_283,Men,Cotton,T-Shirt,unknown,White,XL,Casual,All-Season,Budget,Standard,"Stretch, Soft/Luxurious",Solid,,White,,False,image\image_283,image_283,casual_shirt,4.0,4.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Vintage Shirt Coat (US Only) Purple / L,http://t2.gstatic.com/shopping?q=tbn:ANd9GcQ1UuqHBQNgN9kNIzmQHBYop-OMa2ben0OsesAe9HZlPhr58YPzghPg1JYWOA,37.33,0,image_284,unknown,unknown,Shirt,unknown,Purple,L,Vintage,All-Season,Mid-range,Standard,,Solid,,Purple,,False,image\image_284,image_284,casual_resort_shirt,2.0,3.0,1.0,all_season,3.0,4.0,young_adult,masculine,3.0,3.0
Casual Loose Fit Shirt Sets (US Only) Grey / L,http://t2.gstatic.com/shopping?q=tbn:ANd9GcScisCco-pqI7zN-3eBINcJkqawMYDBJNhJyRf-PaY--bSNE5k5hGkAlE6eDg,52.84,1,image_285,unknown,unknown,Shirt & Shorts Set,unknown,Grey,L,Casual,All-Season,Mid-range,Loose,,Solid,,Grey,,False,image\image_285,image_285,casual_resort_shirt,3.0,3.0,2.0,all_season,4.0,4.0,young_adult,masculine,4.0,4.0
Men's Summer Solid Color Comfortable V-neck Short-sleeved T-shirt Red / L,http://t3.gstatic.com/shopping?q=tbn:ANd9GcQpMIDUu4VMq23FRDUJYKLfkM9kJMe8PgXkl-igcTmw9afrYNu8EAYrzKhp,20.6,0,image_286,Men,unknown,T-Shirt,V-Neck,Red,L,Casual,All-Season,Budget,Standard,,Solid,V-Neck,Red,,False,image\image_286,image_286,casual_resort_shirt,2.0,3.0,1.0,all_season,3.0,4.0,young_adult,masculine,3.0,3.0
Men's Cotton Long Sleeve Shirt Purple / L,http://t2.gstatic.com/shopping?q=tbn:ANd9GcRQLPj1zmw8xm6LRCHgOkbOUmNJlyW7wk6IlZAzPo3rleWSQjvZT1_ZXzCfOps,30.24,1,image_287,Men,Cotton,Shirt,Long Sleeve,Purple,L,Casual,All-Season,Mid-range,Standard,,Solid,,Purple,,False,image\image_287,image_287,casual_resort_shirt,3.0,3.0,1.0,all_season,4.0,4.0,young_adult,masculine,3.0,4.0
Vintage-Inspired Geometric Knit Shirt Light Khaki / XL,http://t1.gstatic.com/shopping?q=tbn:ANd9GcSwY47vJP-tA1iaTyGzDZlHvyZTFJZRu-qvYQsow_7AgX7qZNnQI2fGCDJT,45.48,0,image_288,unknown,unknown,Shirt,unknown,Light Khaki,XL,Vintage,All-Season,Mid-range,Standard,,Geometric,,Light Khaki,,False,image\image_288,image_288,smart_casual_shirt,3.0,3.0,2.0,all_season,4.0,3.0,young_adult,masculine,2.0,4.0
Essential Muscle Fit Dress Shirt Grey / M,http://t2.gstatic.com/shopping?q=tbn:ANd9GcQQS5N8KMtzC0JRIe0BRxI0Yru77LGfFgz6GEcWBU9NPOjbq4I2UTgEVX-vhxw,68.75,0,image_289,unknown,unknown,Shirt,unknown,Grey,M,Casual,All-Season,Premium,Muscle,,Solid,,Grey,,False,image\image_289,image_289,smart_casual_shirt,4.0,3.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Combed Cotton T-Shirt Purple / L,http://t2.gstatic.com/shopping?q=tbn:ANd9GcS7_Y9bnHFaXy-8XV4FQZBJuSgs_ETQPpSn9jFbCXj1Bzl67Vy_3kUXzH7vVQ,20.07,0,image_290,Men,Cotton,T-Shirt,unknown,Purple,L,Casual,All-Season,Budget,Standard,,Solid,,Purple,,False,image\image_290,image_290,casual_resort_shirt,3.0,3.0,1.0,all_season,4.0,4.0,young_adult,masculine,3.0,4.0
Western Cowboy Embroidered Button Down Cotton Shirt (US Only) Black (Retro Rose) / L,http://t3.gstatic.com/shopping?q=tbn:ANd9GcRu9XoNFnWJKeGXQH_V8oB_nAJPf5A0vbzCC4FLXrDFfbL7wMEuX0Bwf-7E,41.43,0,image_291,unknown,Cotton,Shirt,unknown,Black,L,Vintage,All-Season,Mid-range,Standard,,Floral/Graphic,,Black,,False,image\image_291,image_291,smart_casual_shirt,3.0,3.0,2.0,all_season,4.0,3.0,young_adult,masculine,2.0,4.0
Long Sleeve Cotton Linen Henley Shirt (US Only) Dark Blue / L,http://t3.gstatic.com/shopping?q=tbn:ANd9GcQ-M0b-zb_JAypETr_yICqbfpZyTi3672bfPXnBYXddLCJF__qceW5225_o,36.15,0,image_292,unknown,Cotton,Shirt,Long Sleeve,Blue,L,Casual,All-Season,Mid-range,Standard,,Solid,Henley,Blue,,False,image\image_292,image_292,smart_casual_shirt,4.0,4.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Plaid Collar Summer Shirt Light blue / L,http://t2.gstatic.com/shopping?q=tbn:ANd9GcQbeoTEZpOHkrCLnUyM6RKewjURfomGl2S4yDz5uEjwz6ciIq3yiBoqwnSqKQ,36.65,0,image_293,Men,unknown,Shirt,unknown,Light Blue,L,Casual,All-Season,Mid-range,Standard,,Solid,Collar,Light Blue,,False,image\image_293,image_293,smart_casual_shirt,3.0,4.0,1.0,spring_summer,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Summer Linen Shirt Pink / L,http://t0.gstatic.com/shopping?q=tbn:ANd9GcSyUFrJzptosNTRpGvkUaO0M2mO5SDUVWV6jK-_xmx8A7eXe2SCi-daI9VrF-M,38.01,0,image_294,Men,Linen,Shirt,unknown,Pink,L,Casual,Summer,Mid-range,Standard,,Solid,,Pink,,False,image\image_294,image_294,smart_casual_shirt,4.0,4.0,1.0,spring_summer,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Washed Distressed Cotton Daily Short-sleeved T-shirt Green / 4XL,http://t1.gstatic.com/shopping?q=tbn:ANd9GcTspsHoW2GY2PCWMiOv-917zdZF-hn8PO6rEFAyfhDvcn5mmOvBk5xdHp8CCUg,28.62,1,image_295,Men,Cotton,T-Shirt,unknown,Green,4XL,Casual,All-Season,Budget,Standard,"Washed, Distressed",Solid,,Green,,False,image\image_295,image_295,smart_casual_shirt,4.0,4.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Embroidered Cowboy Button Down Shirt (US Only) Classic Black / XXL,http://t0.gstatic.com/shopping?q=tbn:ANd9GcQT9h-y5-a92sUrcouif3mpoZAyldQGGH5kd7fCcC3ygkmysigyDCId826R4w,41.74,1,image_296,unknown,unknown,Shirt,unknown,Black,XXL,Vintage,All-Season,Mid-range,Standard,,Embroidered,,Black,,False,image\image_296,image_296,casual_shirt,4.0,3.0,2.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Linen Resort Casual Button-Down Everyday Short Sleeve Shirt Army / L,http://t1.gstatic.com/shopping?q=tbn:ANd9GcTgT5pOnumLRppKEQJWfDin-XR1lTQz1nBBoM8ILY3LG5zCIjnsZwY_1VXbJA,33.0,1,image_297,Men,Linen,Shirt,Short Sleeve,unknown,L,Casual,Summer,Mid-range,Standard,,Solid,Button-Down,unknown,,False,image\image_297,image_297,smart_casual_shirt,3.0,3.0,1.0,all_season,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Fashion Turndown Collar Buttons Striped Shirt Red / L,http://t3.gstatic.com/shopping?q=tbn:ANd9GcQP8jUGD5pydsnby1A7VAk37IfLLP3Dqcy92rSP7fK8M_TIdc4zsN-ONQ7m_Q,30.17,1,image_298,Men,unknown,Shirt,unknown,Red,L,Casual,All-Season,Mid-range,Standard,,Striped,Collar,Red,,False,image\image_298,image_298,casual_resort_shirt,3.0,3.0,1.0,all_season,4.0,4.0,young_adult,masculine,3.0,4.0
Ribbed Textured Knit Polo Shirt (US Only) Pink / M,http://t3.gstatic.com/shopping?q=tbn:ANd9GcQCqBoJRaSEln0Hmv3M1YUeMEKcnda-iL4uubImfUUZVQ7L1QUP0uOoddWM,34.99,1,image_299,unknown,unknown,Polo,unknown,Pink,M,Casual,All-Season,Mid-range,Standard,Textured,Solid,,Pink,,False,image\image_299,image_299,smart_casual_shirt,4.0,4.0,1.0,spring_summer,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Short Sleeve Pocket Shirt Dark Khaki / 5XL,http://t0.gstatic.com/shopping?q=tbn:ANd9GcQiXnd1y1SLLEQyxHYqnWmFpKLyOVp4EYSFw1XgLz_DdWvYJELfwRBHNZIqgQ,29.82,0,image_300,Men,unknown,Shirt,Short Sleeve,Khaki,5XL,Casual,Summer,Budget,Standard,,Solid,Pocket,Khaki,,False,image\image_300,image_300,casual_resort_shirt,3.0,3.0,1.0,all_season,4.0,4.0,young_adult,masculine,3.0,4.0
Casual Cotton Linen Shirt Set White / XL,http://t0.gstatic.com/shopping?q=tbn:ANd9GcS7deVuHG3HtUI1whZM2ecWvDB-5WriOnac08BmZanUcYzbAWS6rvigkW6tlA,55.14,0,image_301,unknown,Cotton,Shirt & Shorts Set,unknown,White,XL,Casual,All-Season,Mid-range,Standard,,Solid,,White,,False,image\image_301,image_301,casual_resort_shirt,3.0,3.0,2.0,all_season,4.0,4.0,young_adult,masculine,3.0,4.0
Muscle Fit Shirts (rS Only) Red / L,http://t2.gstatic.com/shopping?q=tbn:ANd9GcT-Vx0aT0tLJ0nHkrL4s3W8hpPoXBYKFq6Oug3lkp0XuAqwYKqVFEY6NsxH9w,32.61,0,image_302,unknown,unknown,Shirt,unknown,Red,L,Casual,All-Season,Mid-range,Muscle,,Solid,,Red,,False,image\image_302,image_302,casual_resort_shirt,2.0,3.0,1.0,all_season,3.0,4.0,young_adult,masculine,3.0,3.0
Men's Vintage Velvet Shirt Wine Red / M,http://t1.gstatic.com/shopping?q=tbn:ANd9GcQUz8dGX0-0eM3-HUjHWQTc9-DYqSlvqZ5L_xPRY3ZOdOBtBGfKjYnx0Sm8DBc,35.15,1,image_303,Men,unknown,Shirt,unknown,Wine Red,M,Vintage,All-Season,Mid-range,Standard,,Solid,,Wine Red,,False,image\image_303,image_303,casual_resort_shirt,2.0,3.0,2.0,all_season,3.0,4.0,young_adult,masculine,4.0,3.0
Casual Lightweight Henley Shirt (US Only) Navy Blue / XXXL,http://t2.gstatic.com/shopping?q=tbn:ANd9GcRugBuZsZWZQqNfz0MUVP7mB2hCwyG-hYMP29bV5Seq1aJ75LC7YtSzJlqd,31.85,0,image_304,unknown,unknown,Shirt,unknown,Navy Blue,XXXL,Casual,All-Season,Mid-range,Standard,,Solid,Henley,Navy Blue,,False,image\image_304,image_304,smart_casual_shirt,4.0,3.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Vintage Premium Washed Shirt Blue / XL,http://t3.gstatic.com/shopping?q=tbn:ANd9GcSvMSb-12qnF7JWZhEkd6Bnjf6zrfnHPqkmA3hHczrT_Z7VQC2UjJ-eC48sVZM,57.41,1,image_305,Men,unknown,Shirt,unknown,Blue,XL,Vintage,All-Season,Mid-range,Standard,Washed,Solid,,Blue,,False,image\image_305,image_305,casual_resort_shirt,3.0,3.0,2.0,all_season,4.0,4.0,young_adult,masculine,4.0,4.0
Rose Printed Slim Fit Dress Shirts (US Only) Black / L,http://t0.gstatic.com/shopping?q=tbn:ANd9GcTULzjCrPGG9uS_sLrEnc5RfDO9_j5GmRZrSAaPfaa54J4BJpknKdUtSqju,27.33,0,image_306,unknown,unknown,Shirt,unknown,Black,L,Casual,All-Season,Budget,Slim,,Solid,,Black,,False,image\image_306,image_306,casual_shirt,4.0,3.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Western Cowboy Style Cotton Shirt (US Only) Black / L,http://t3.gstatic.com/shopping?q=tbn:ANd9GcSwKsfZnxNAS_UQG7EWn7B2VCPgyp_6nxSQX8V0LJ1YnjBXxlfZ2diWQQc-1ZZC59nsmgsb5xI,39.89,0,image_307,unknown,Cotton,Shirt,unknown,Black,L,Casual,All-Season,Mid-range,Standard,,Solid,,Black,,False,image\image_307,image_307,casual_shirt,4.0,3.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Cotton Linen Style Stripe Shirts Red / M,http://t3.gstatic.com/shopping?q=tbn:ANd9GcS2Jx-VpmEruVtOomJh1b6Gt4zhTgI3lzFq9F2VZMVf7Xw6GFdwfSZUeO86,27.5,1,image_308,unknown,Cotton,Shirt,unknown,Red,M,Casual,All-Season,Budget,Standard,,Striped,,Red,,False,image\image_308,image_308,casual_resort_shirt,3.0,3.0,2.0,all_season,4.0,4.0,young_adult,masculine,4.0,4.0
Muscle Fit Shirts (US Only) Navy Blue / L,http://t0.gstatic.com/shopping?q=tbn:ANd9GcQnhGq0053U8MTKdYVnRemjlBOXUpa9NIQS-oWA8cEcbE7Vu-K-3whSIiwW,34.18,1,image_309,unknown,unknown,Shirt,unknown,Navy Blue,L,Casual,All-Season,Mid-range,Muscle,,Solid,,Navy Blue,,False,image\image_309,image_309,casual_resort_shirt,3.0,3.0,1.0,all_season,4.0,4.0,young_adult,masculine,3.0,4.0
Men's Linen Long Sleeve Shirts Purple / L,http://t3.gstatic.com/shopping?q=tbn:ANd9GcQa__ks5yx9QlN5ykqFv2iGaqJaJnHcSYpYEkGkBRMNWai3bkfhocdFkWaC2Ro,34.96,0,image_310,Men,Linen,Shirt,Long Sleeve,Purple,L,Casual,Summer,Mid-range,Standard,,Solid,,Purple,,False,image\image_310,image_310,casual_resort_shirt,3.0,3.0,1.0,all_season,4.0,4.0,young_adult,masculine,3.0,4.0
Modern Soft Cable Knit Shirt Green / L,http://t1.gstatic.com/shopping?q=tbn:ANd9GcQohXcLkqjOTRkOdkz81noKlPcBAeoK91M1Fva-6RiVj1RYd86HS6P9rmfQbw,43.84,0,image_311,unknown,unknown,Shirt,unknown,Green,L,Casual,All-Season,Mid-range,Standard,Soft/Luxurious,Solid,,Green,,False,image\image_311,image_311,casual_resort_shirt,3.0,3.0,2.0,all_season,4.0,4.0,young_adult,masculine,4.0,4.0
Soft Cotton Linen Button Shirt (US Only) Green / M,http://t2.gstatic.com/shopping?q=tbn:ANd9GcS-3YlKH_2Q51D162O80TSkM8RW0ZTMB-nY_J6HdKbzInFQAb2iIiLis0lU1w,29.46,0,image_312,unknown,Cotton,Shirt,unknown,Green,M,Casual,All-Season,Budget,Standard,Soft/Luxurious,Solid,,Green,,False,image\image_312,image_312,smart_casual_shirt,4.0,4.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Leisure Textured Shirt Set Pink / XXXL,http://t3.gstatic.com/shopping?q=tbn:ANd9GcRhd3-hPTMo41N-frGAoCs4ebwRCw_Usgzu5vHmTvL3Pxw-4dPZOGMq2yxCdQ,42.15,1,image_313,unknown,unknown,Shirt & Shorts Set,unknown,Pink,XXXL,Casual,All-Season,Mid-range,Standard,Textured,Solid,,Pink,,False,image\image_313,image_313,casual_resort_shirt,3.0,3.0,2.0,all_season,4.0,4.0,young_adult,masculine,4.0,4.0
Casual Linen Skin-friendly Shirts (US Only) Green / L,http://t1.gstatic.com/shopping?q=tbn:ANd9GcSAfVcHvs5qFiizQa0-ggI8X9kNv-q7C05Lswu_3FDatckhMlTR2VmxA522Dbf3cOQcOBMxxQ,35.66,1,image_314,unknown,Linen,Shirt,unknown,Green,L,Casual,Summer,Mid-range,Standard,,Solid,,Green,,False,image\image_314,image_314,casual_resort_shirt,3.0,4.0,1.0,spring_summer,4.0,4.0,young_adult,masculine,2.0,4.0
Classic Wrinkle-Free Dress Shirt (US Only) Brown / L,http://t3.gstatic.com/shopping?q=tbn:ANd9GcQKSBwiQFCeksu8UfwP6Cih5I77GYtDC64-pNi3MB1ThlFofKwJyFDshjqV,28.78,0,image_315,unknown,unknown,Shirt,unknown,Brown,L,Vintage,All-Season,Budget,Standard,,Solid,,Brown,,False,image\image_315,image_315,casual_resort_shirt,3.0,3.0,1.0,all_season,3.0,4.0,young_adult,masculine,3.0,4.0
Casual Linen Skin-friendly Shirts (US Only) Light Blue / L,http://t1.gstatic.com/shopping?q=tbn:ANd9GcTUigJ0J4kJrSBxmbejmmkeyY7HfkGLQwP2KV7t4oTkhXoiQcYPgZsejv-YzOqSYGN-by2q7w,35.56,0,image_316,unknown,Linen,Shirt,unknown,Light Blue,L,Casual,Summer,Mid-range,Standard,,Solid,,Light Blue,,False,image\image_316,image_316,casual_resort_shirt,3.0,4.0,1.0,spring_summer,4.0,4.0,young_adult,masculine,2.0,4.0
Men's Linen Resort Casual Button-Down Everyday Short Sleeve Shirt Blue / L,http://t2.gstatic.com/shopping?q=tbn:ANd9GcTEnzvajYB7M_BrnIAT_kHOIUxuT4xBr_qVu9GZaSweS992H_ziYlSe9BkWRA,32.33,1,image_317,Men,Linen,Shirt,Short Sleeve,Blue,L,Casual,Summer,Mid-range,Standard,,Solid,Button-Down,Blue,,False,image\image_317,image_317,casual_resort_shirt,3.0,4.0,1.0,spring_summer,3.0,4.0,young_adult,masculine,3.0,4.0
Men's Short Sleeve Pocket Shirt Army Green / 4XL,http://t1.gstatic.com/shopping?q=tbn:ANd9GcTcagDL-lGbfA73BukVG9YbbVwj9SQoCBORDwiJ6bpTrS7Kh9gBkDByyYgXHb0,29.09,1,image_318,Men,unknown,Shirt,Short Sleeve,Army Green,4XL,Casual,Summer,Budget,Standard,,Solid,Pocket,Army Green,,False,image\image_318,image_318,smart_casual_shirt,4.0,3.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Vintage Embroidered Western Cowboy Shirt (US Only) Khaki / L,http://t1.gstatic.com/shopping?q=tbn:ANd9GcT9Itbi5852NWA6Ji_aL2_ZPBWc_cnawcDZ-8d36ufMaW6JRrtxJ37lDihNmGHuA8onEPJCcg,40.34,0,image_319,unknown,unknown,Shirt,unknown,Khaki,L,Vintage,All-Season,Mid-range,Standard,,Embroidered,,Khaki,,False,image\image_319,image_319,casual_resort_shirt,3.0,3.0,1.0,all_season,4.0,4.0,young_adult,masculine,3.0,4.0
Men's Cotton Linen Casual Long Sleeve Shirt Blue / L,http://t2.gstatic.com/shopping?q=tbn:ANd9GcQtK_7o7U3wTBjLh_frOBsDsncxumaevG7jXq2jbgWaM60yaNLViKljf7il-nc,36.19,1,image_320,Men,Cotton,Shirt,Long Sleeve,Blue,L,Casual,All-Season,Mid-range,Standard,,Solid,,Blue,,False,image\image_320,image_320,casual_resort_shirt,3.0,4.0,1.0,spring_summer,3.0,4.0,young_adult,masculine,3.0,4.0
Linen Henley Long Sleeve Shirts with Pocket (US Only) Black / L,http://t3.gstatic.com/shopping?q=tbn:ANd9GcQ-hgTGF_HCT7r5tn-qbqLeR7SERbjl0YjDR2RgNgnV7oGdThOjH2xyIGOm_g,46.77,0,image_321,unknown,Linen,Shirt,Long Sleeve,Black,L,Casual,Summer,Mid-range,Standard,,Solid,"Pocket, Henley",Black,,False,image\image_321,image_321,smart_casual_shirt,4.0,3.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Cotton Beach Button Down Long Sleeve Shirt (US Only) White / L,http://t0.gstatic.com/shopping?q=tbn:ANd9GcRrn_jiiLkSyTXk61RDaAwjLVLT-X2WhMc2n50g0IE_vj04Jv_njf4uKMZZ,45.52,0,image_322,unknown,Cotton,Shirt,Long Sleeve,White,L,Casual,All-Season,Mid-range,Standard,,Solid,,White,,False,image\image_322,image_322,casual_shirt,4.0,4.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Combed Cotton T-Shirt Blue / L,http://t1.gstatic.com/shopping?q=tbn:ANd9GcS_Ptyra1hd55QkmupfJhOqm8KYp_5fTf8Ka0ug4hBkaoacp05cASbD6VuNcmo,19.0,0,image_323,Men,Cotton,T-Shirt,unknown,Blue,L,Casual,All-Season,Budget,Standard,,Solid,,Blue,,False,image\image_323,image_323,casual_resort_shirt,3.0,3.0,1.0,all_season,4.0,4.0,young_adult,masculine,3.0,4.0
Men's Luxurious Touch Stretch Cotton T-Shirt White / L,http://t0.gstatic.com/shopping?q=tbn:ANd9GcSG39j4zeaFfcPhJBdUso4wbuF7anuKeUIdORCcLk3xz14wsudS6OYZXr-yRoE,25.62,0,image_324,Men,Cotton,T-Shirt,unknown,White,L,Casual,All-Season,Budget,Standard,"Stretch, Soft/Luxurious",Solid,,White,,False,image\image_324,image_324,casual_shirt,4.0,4.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Linen Long Sleeve Shirts White / 5XL,http://t3.gstatic.com/shopping?q=tbn:ANd9GcT4_VZ0oaOpEOHit0xahfd3Y5I8uaHfeNfTxD9rG4POABSiYpeGO_fSXdIxUw,34.76,0,image_325,Men,Linen,Shirt,Long Sleeve,White,5XL,Casual,Summer,Mid-range,Standard,,Solid,,White,,False,image\image_325,image_325,smart_casual_shirt,4.0,4.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Chictango Pink Corduroy Shirt Set Pink / L,http://t3.gstatic.com/shopping?q=tbn:ANd9GcRBlLKarnhm0s-Ct7xsm7IVqqrBJFCtyieSSiSi-G5E-_eGEZb43aoqcwrOHg,47.61,0,image_326,unknown,Corduroy,Shirt & Shorts Set,unknown,Pink,L,Casual,Winter,Mid-range,Standard,,Solid,,Pink,,False,image\image_326,image_326,smart_casual_shirt,4.0,3.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Men's Ice Silk V-Neck T-Shirt Black+Grey+Tibetan Blue / L,http://t2.gstatic.com/shopping?q=tbn:ANd9GcR3EPCCaYRTh_uU1jh1g-j94I06k22LxScBgTRPYuTpMSjX00DPVKhjTATtYPs,20.79,1,image_327,Men,Silk,T-Shirt,V-Neck,Black & Blue & Grey,L,Casual,All-Season,Budget,Standard,Breathable/Thin,Solid,V-Neck,Black,Blue,True,image\image_327,image_327,smart_casual_shirt,4.0,3.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Casual Linen Short Sleeve Shirt Sets (US Only) Light Khaki / L,http://t3.gstatic.com/shopping?q=tbn:ANd9GcQOJ6aw5lz7y6rBHu86690NsvoWWvOF2ZUBhBPVwbv7InXuMGZlgsdfUppt,41.97,0,image_328,unknown,Linen,Shirt & Shorts Set,Short Sleeve,Light Khaki,L,Casual,Summer,Mid-range,Standard,,Solid,,Light Khaki,,False,image\image_328,image_328,smart_casual_shirt,4.0,4.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Classic Casual Button Down Cotton Linen Shirt (Us Only) Purple / M,http://t1.gstatic.com/shopping?q=tbn:ANd9GcQkUxh2slts_TwMpOAB3GvK5hh2znU5JRmg6qFzUe1Y7y_w3cvh6YVTOeG2VQ,36.0,0,image_329,unknown,Cotton,Shirt,unknown,Purple,M,Vintage,All-Season,Mid-range,Standard,,Solid,,Purple,,False,image\image_329,image_329,smart_casual_shirt,4.0,4.0,1.0,autumn_winter,4.0,3.0,young_adult,masculine,2.0,4.0
Casual Cotton Linen Shirt Set White / XXXL,http://t0.gstatic.com/shopping?q=tbn:ANd9GcS7deVuHG3HtUI1whZM2ecWvDB-5WriOnac08BmZanUcYzbAWS6rvigkW6tlA,56.58,0,image_330,unknown,Cotton,Shirt & Shorts Set,unknown,White,XXXL,Casual,All-Season,Mid-range,Standard,,Solid,,White,,False,image\image_330,,,,,,,,,,,,
